,cellid,sw,ptr,fwhm,es,bs,trough,waveform,phototag,animal,labels,wshape
425,TNC013a-31-1,0.46821999999999997,0.0706840725054098,0.14678,0.0978720354978021,0.64206,4912.0,"(115.64694991185026, 119.62463873797066, 119.07398679100342, 106.60226021732167, 108.08669265208182, 105.92448739178663, 101.91281967370975, 99.45883905894179, 109.26967191662897, 113.28242400805155, 105.36418317118081, 108.1720221079489, 114.16300127592666, 110.5841718849005, 106.69257899888623, 112.20526474428527, 115.97927162426835, 119.95164593963558, 113.7494413178156, 107.73972235222294, 108.70956835252977, 106.93607720401445, 103.13636933319735, 101.17759177742995, 98.43692235641241, 94.99157394335602, 95.09879883327028, 87.88589320586681, 81.69020168047284, 76.39912195966802, 66.46010955712694, 57.21068260390797, 41.23842672623786, 17.870999986068124, -11.703862127339889, -73.4183416715262, -214.87453321660556, -547.3844388501042, -1078.6499633182887, -1679.0729094953142, -2138.0549744988657, -1977.1877468749308, -1237.1327052619192, -710.3112187494208, -533.9445488318647, -429.39385261253534, -297.40018687397355, -160.29451273630883, -48.84770072990608, 35.89946384696681, 134.61627540274782, 216.80210246658993, 258.8863821370132, 268.31861464855103, 278.55835812316036, 278.8652235507993, 270.5088700226026, 268.32900022617173, 267.3253562047666, 269.57771537847503, 260.1958868248379, 245.2697078168234, 242.23904061477515, 228.97376950606096, 216.8737980839445, 206.47904675635712, 192.8794504745431, 184.7249566707561, 177.59552339401193, 173.93111763363288, 161.39171382182556, 152.9972925078431, 143.76783919636352, 125.37334334171835, 112.98379748826228, 96.89919654552313, 91.5595371852546, 86.77481734738213, 73.53503584358297, 57.410192049360965, 55.28028567586569, 42.065316611650104)",a,Teonancatl,0,RS
426,TNC010a-43-1,0.51824,0.08973297522058167,0.24627333333333334,0.2016471087568389,0.5925866666666666,4886.0,"(38.486095292920034, 36.4435324640642, 32.93741223225265, 21.987021741256417, 11.881642424195466, 15.920550642689138, 16.513018348267888, 14.698313761129825, 15.165702064114964, 14.624446111534953, 10.333807152650575, 10.70304556913932, 15.051421625472202, 15.148196231279933, 10.002631715722018, 6.343992614356755, 4.481546467972628, 3.934564631252675, 9.162323088695825, 12.734103276349627, 9.049192909808257, 8.35688682016318, 10.616487799222648, 7.967307454167894, 2.4986670711969525, 3.1398984873194604, 10.710344968836603, 7.269362095234125, 2.2563186485643865, 1.9205975089716383, 7.081596555926005, 6.30872957395366, 2.6414271624746095, 0.04913765017580257, 11.241328013853035, 7.177484801269048, -16.702884941772375, -79.59025274171358, -195.4650677766744, -294.7577559982707, -335.158719355987, -316.63833520107374, -272.95695593875075, -226.93490896582847, -188.02249689340667, -150.70999802803107, -113.36766707386991, -81.07573601735469, -49.45441515768718, -17.503894248763842, 3.2056562798778456, 23.224084053174153, 42.42125345867966, 53.96704435592299, 64.03135080653665, 71.66407984141674, 71.71515027778469, 66.4644915954583, 64.99204287773978, 67.8977518184657, 67.69157379441839, 65.84347100220083, 66.43341165943885, 59.3113692702222, 50.317321953778055, 45.04125183366601, 44.783144482810584, 43.0829884188492, 43.210774645339285, 41.56649623624224, 43.140147962409664, 45.891725959435625, 43.481227436819744, 43.46865042893208, 30.953993588082405, 21.29725601843057, 20.198437146753896, 17.687536623817213, 12.07455425002591, 9.109489920609033, 8.132343586723954, 7.773115229223014)",s,Teonancatl,0,RS
427,TNC010a-45-1,0.50266,0.20255042928650163,0.18368,0.22344775494864055,0.7038333333333333,4944.0,"(23.973946865663198, 18.73781121479964, 9.845879431796162, 5.6472978242581915, 12.691206237425233, 17.126738789828334, 18.403024619596533, 18.13918864281383, 18.834352326609935, 23.507634479013795, 22.638152056849286, 18.28502099291407, 18.897357043418882, 24.83427665570147, 26.114897855835007, 23.738341156743797, 18.16373048833374, 14.750194150261143, 18.0868657859441, 18.732885375350975, 12.93740024481163, 8.069566093096023, 18.97854803273362, 17.63352164509291, 15.723674048868931, 16.978204983191105, 22.47632790664544, 18.137271112957823, 11.900278864082022, 14.8046125409385, 14.629551810676942, 9.534395808686586, 5.8484643339583045, 2.0610990562350544, -1.1583352676729786, -0.7004495717745267, -0.8358292561026449, -22.305032961701404, -139.92859135011335, -364.7570059064776, -536.4807478221023, -548.1102570630544, -470.32594175939545, -370.9581780224064, -279.09731022618115, -207.4136517199202, -152.06748589915998, -99.11906755712599, -54.908624445918356, -10.606358988361023, 31.80754991031855, 70.14294499666106, 97.1396887913131, 116.8476617384221, 126.64676041584264, 130.63689583278858, 134.0579918336549, 129.48998361954867, 114.62281639325519, 99.90644412815547, 89.90082845617268, 84.96593766532128, 80.38174579595542, 67.79823182626649, 67.14537893956184, 67.79317386682656, 65.46160629903108, 59.800668365516785, 49.54035417611197, 49.380659423971736, 49.871581044644124, 44.72311692673091, 38.9252656707974, 28.22802639378732, 19.5913985749362, 21.475381937159337, 19.599976357130284, 16.605181798652048, 11.680998266122296, 3.9474257757779507, 0.6244643415794733, -5.307886028693856)",s,Teonancatl,0,RS
428,TNC010a-63-1,1.0291000000000001,0.1208488221547034,0.3526,0.1394660359815617,0.30995999999999996,4964.0,"(18.853123339329677, 16.336246260047186, 13.324729032457299, 15.84825477064405, 15.166501474808404, 17.909142208217578, 20.19584528901602, 18.15627449774636, 20.350089301798, 17.86694509776612, 17.886493472131484, 20.158382480184333, 18.822256942980133, 14.607758762268668, 13.454527253194458, 13.992199493797274, 16.18041068977148, 18.56879455345538, 14.226983697195536, 14.01461004184149, 12.171305240587497, 19.45670111749548, 18.75043012013553, 17.082125786940175, 16.621423230645522, 17.147959638670567, 17.15137479034649, 17.451311590651095, 18.997416620392514, 11.219340702985578, 4.716739487501677, 3.489274046174499, 7.396611482881329, 11.458425549172592, 9.524397266554644, 1.7742155558449755, -7.5824221257820295, -39.5958091424629, -84.88622904004359, -109.7139549255559, -121.88924889086415, -126.45236150903482, -113.33353142709137, -99.45298506861025, -90.23093644884777, -79.27758709682954, -67.15312607461622, -59.36773008305275, -53.24156364365135, -48.08477934707085, -38.777518160005854, -31.589909783521684, -26.652073056199278, -15.544116395227352, -13.16613826847655, -8.418227690743153, -2.460464737869362, 3.117078926723873, 5.524339518012723, 7.541260592602266, 15.607792513543625, 19.45389192056574, 19.469521209628887, 16.284648025800717, 17.41924477238079, 22.60328813736537, 24.526758637518945, 25.829640181096174, 25.14191965128248, 30.463586512465884, 30.844632440980686, 33.125050981929526, 36.53483723401762, 32.363987564429976, 34.00249935540925, 29.67037078333075, 23.137600629880698, 24.324188123684497, 24.060132809757178, 22.92543444414785, 20.010092912090144, 17.83410816864146)",s,Teonancatl,0,RS
429,TNC010a-63-2,1.0244533333333334,0.06685963054050321,0.34768,0.11041593186809484,0.3523266666666667,4898.0,"(17.27132574380192, 22.305896691675063, 22.60638204765962, 20.30246589939354, 21.77382655427521, 17.850136702370555, 20.441063599615514, 20.656269270691826, 19.02541073110421, 19.148140228354404, 24.244105502249308, 22.972950064544264, 15.214313498566405, 15.967831779259248, 19.563137612774195, 18.589860793931624, 16.287628580678504, 19.676066085698867, 19.124796685424272, 18.663442446575715, 18.431624570533543, 21.828963855837205, 23.80508117910685, 18.869597995084142, 17.592136856692456, 17.762321955223314, 15.819779679612203, 12.054139193342605, 16.395033027614282, 15.232097689565578, 9.204974284759526, 6.573309153371545, 7.496754518757054, 5.204969146115526, 8.427619009111442, 4.684377963293304, -6.255071574273439, -34.901037940924596, -77.12381954614187, -117.83370420587711, -129.6809685181892, -128.11587731060828, -115.18868318606532, -106.50962618271451, -99.6489335503543, -87.5268196381324, -72.56348588518176, -65.84912090479902, -53.8539006518372, -42.8579886625736, -35.47153635665811, -35.38468339134469, -26.72755805936353, -20.14027772365302, -15.832949283477625, -11.955669666547312, -9.928526341736701, -2.1115978476678428, 4.4550456669643745, 7.461341895694715, 6.8372358241809135, 15.342679182414326, 20.347629903068736, 22.102051589582096, 23.715912998067914, 23.759187537008323, 24.251852787517624, 27.313890045735874, 29.525283888383598, 27.716021762669442, 30.896093601994025, 30.21549146871822, 31.284209224906157, 28.912242231743303, 29.44958707804744, 28.47624133779873, 25.04220335618524, 26.197472063364977, 27.262046814921273, 28.01592725814036, 30.88911322395586, 26.901604645185248)",s,Teonancatl,0,RS
430,TNC010a-06-2,0.41546666666666665,0.20201023730348916,0.20254,0.19747877843120526,0.6991866666666666,4928.0,"(3.5418439378975966, -1.9875662921892217, 7.4378763698093815, 12.787872738312087, 9.39212081609299, 9.830316026636828, 11.852151455070663, 9.14731809886476, 8.875505128500643, 14.076400158031065, 12.029689525539947, 8.995058583942052, 13.342192002741388, 17.07077408100392, 13.390489071897369, 9.321021519761375, 7.752056610284418, 8.40328053281896, 5.254380852841241, 2.6150468927140675, 1.0849701192015728, 2.4738445360213053, 3.7113670797646976, 5.887238018314101, 8.651161352060397, 10.482845219195822, 14.452002306965296, 22.778350271225897, 17.841612167274526, 15.441516895227265, 10.38779966214968, 8.16020246068622, 14.258474561916366, 13.462373020093198, 14.381663188481582, 4.706119246893147, -4.854475259032285, -18.4003268694324, -79.7416316596952, -169.16857470271202, -235.29132957388344, -230.70005794742957, -187.46490933992274, -155.87602104140603, -132.98351824366543, -97.30751434921632, -70.398111433555, -32.58540083166963, 3.470536180590288, 31.359627641151405, 46.33181012422211, 56.30702796077886, 60.27523248169264, 57.59638130066969, 58.47043764710231, 48.70736975336981, 42.01715029701856, 35.3997558950847, 35.15516664553106, 36.70336571013449, 32.344338934477996, 36.88807450275648, 28.95456262641699, 22.06379526575599, 17.42576588251313, 18.37046921977393, 28.667901104860107, 17.56805827258769, 12.820938208639934, 14.47653901293555, 15.234859281083851, 13.7058980013585, 16.769654465850493, 8.78612819561824, 8.155318879585336, 9.177226326014281, 6.171850424625339, 5.089191117567504, 7.959248378000803, 0.17202219533762952, 1.6775125661902865, -0.18428051025993164)",s,Teonancatl,0,RS
431,TNC010a-08-1,0.9788066666666666,0.10756995807938387,0.2528333333333333,0.11173275881222611,0.39934,4929.0,"(16.492920306649957, 14.394247471663023, 11.927738711122558, 9.502850015524414, 4.399029054511782, 8.875715471368586, 14.822341186619036, 24.088330710083095, 26.48310146353944, 25.036064118578977, 26.046622954526114, 22.184176239547128, 23.1981166358699, 20.217831628624047, 14.862703977152902, 15.582112187156703, 16.625431001540413, 13.642031907928793, 18.371283661642142, 27.302552823968362, 22.83520431685892, 26.268601996564747, 26.67210924901761, 24.63508960878962, 22.486907402406743, 18.286928415927235, 23.19452058571656, 30.529054711008385, 35.5999051881704, 32.07645076903764, 20.9280753468706, 15.624168771615768, 23.144127692410017, 35.477356423417916, 61.883267831857886, 129.21128425439656, 257.2608384606169, 342.98137470288924, 162.8223499139498, -170.7967648935136, -353.38648303761096, -353.9473005022864, -301.4296943683062, -256.6841214799667, -222.92101740526482, -200.50079568187778, -182.24384731655508, -155.14054050584923, -130.95122055208506, -117.80620995182387, -108.48580863524823, -93.42029433707543, -83.37992308326452, -75.22492978074071, -73.79552889893729, -66.08191523361953, -51.52426474554123, -35.16273546723586, -25.717468469516493, -19.788588876688642, -7.946206918717543, 12.499580990318448, 25.87869115780808, 41.221051514261354, 55.29660052514082, 60.05528612745698, 60.71706470438958, 60.10190010826173, 62.63976273818604, 74.49062867542331, 78.79447887876357, 69.50129844360586, 63.98107592887299, 58.563802753274246, 58.75947265846765, 57.69808123471547, 55.46962550530084, 54.76410356745555, 52.45151428835149, 55.41185705485931, 50.565131575941, 46.10133773676739)",s,Teonancatl,0,RS
432,TNC010a-20-2,0.7885666666666666,0.14833853333042452,0.16727999999999998,0.15192218839718122,0.3884066666666666,4913.0,"(11.912608482613786, 9.456100421874062, 9.207332507386784, 9.92579177047218, 9.100962607106347, 7.352327218539359, 8.569366060847846, 11.96155830304319, 11.85838229366347, 6.55931603643305, 8.873837675647465, 10.30142599113614, 7.931560902126214, 11.66372397971422, 8.607398968173694, 7.1320723153806895, 8.75723371231072, 8.392376641146166, 6.1569989314622475, 5.820603324139273, 2.502698042494672, 6.472797369689655, 1.7304222313357738, -2.87489921758072, 3.036368997529172, 2.943771263047757, -2.1731390295943425, -1.4347988896990866, 3.0383648676805195, 3.885936216971946, 3.697510517795503, 5.632695112408902, 5.8511099262722235, -1.7076119273755024, -12.043823539032935, -26.85786359290726, -53.180055761452216, -97.48070811561396, -154.61011256903407, -216.18854438457092, -260.24626178297353, -247.27350570112606, -168.32049974321387, -99.85745034668312, -68.71454715099773, -50.19196352891274, -30.809857232398294, -16.78837111496992, -3.5576339046435677, 3.7822389907875165, 10.591144660623353, 15.458991861781183, 15.845700191697215, 25.161199269983225, 28.63542793367698, 29.908333450455906, 32.159870754175515, 34.850001706514504, 32.75869438745726, 33.58592241646125, 36.00166430543153, 39.92590284416619, 42.998624519270436, 47.01981896852642, 51.02947847360158, 49.08759749437259, 46.08417224784086, 47.20920033339517, 49.65268040461156, 41.5346118870244, 35.89499474114811, 34.32382926907619, 31.911115961374577, 26.556855380329417, 24.951048076059298, 15.463694532287635, 6.43479513804206, 4.034350180361026, 3.19235985201013, -6.081175731626169, -10.716256511209952, -10.642882461930657)",s,Teonancatl,0,RS
433,TNC010a-21-1,0.7628733333333333,0.1690948778741228,0.22604666666666665,0.10171115666349295,0.4212066666666667,4930.0,"(18.49952913497517, 14.265267737400638, 16.780525301191595, 17.904804438888, 15.057603307179573, 20.29841598053522, 17.206732841045223, 18.962040984965917, 20.22382464652013, 15.45156563940296, 14.554743816094463, 13.922837544387587, 8.575324199753897, 10.941680671752625, 12.881383882716637, 7.66391131744275, 7.77874156329036, 12.39535486021656, 10.423233660162508, 2.4518631956026784, 3.85073205708708, 5.979332778517399, 2.897162428195248, 5.093723204392727, 2.2085230351116705, -0.1289238182086581, 7.370903846394428, 8.587534781420976, 9.220505903458939, 4.479362912031667, 7.433660915304198, 6.0529650629308245, -0.9431488145796131, -12.55509356120285, -8.383270048171427, -2.438066528551046, 6.050142002835186, 10.840994444297188, -26.925855779663944, -130.76074008692282, -211.18397412305535, -209.70585720347765, -171.70667186899186, -139.76668360141116, -123.78614071519755, -110.4852744133268, -92.35429898521467, -74.90341212635587, -64.19279536280322, -49.43261456499342, -41.25302053628072, -29.8941496629534, -24.896124614092397, -15.179055081100154, -10.813038548081888, -8.448161085435608, 5.365501839947893, 18.77788454398028, 24.118930301216356, 30.06859052605967, 35.60682396858179, 50.49359593292954, 53.65887752536828, 58.24264493936094, 57.41487878513707, 54.33556346956054, 53.15468662933133, 46.37223861791205, 50.33821204470955, 45.392601364211785, 45.41540251293255, 41.85661259250845, 45.656229597467544, 37.1942521862306, 35.75067949396539, 25.075510985363834, 18.14874634394214, 10.390385392663495, 11.490428039398916, 4.498874240725091, 5.3557239788117394, 1.2609772476348742)",s,Teonancatl,0,RS
434,TNC010a-33-2,0.7732600000000001,0.14312126767021993,0.35369333333333336,0.13710415030668,0.43542000000000003,4937.0,"(24.087152856028155, 27.90047117977252, 32.685093764219246, 26.670462241260903, 33.506010193189894, 43.95116350361379, 42.315340738786965, 42.40795356275321, 38.74840719009572, 33.25610087829057, 31.980428459028623, 37.30077890616252, 26.586536937818114, 22.51708365089219, 28.341797186002783, 28.250053420280082, 18.111226685972273, 10.894690513770223, 13.34981839870887, 21.68598458476115, 17.462564864990437, 11.38893739686427, 11.374483533485234, 1.618588669944719, -0.3293568981019563, 2.990042892406811, 6.706190743417596, 4.948496870056553, 4.436379878090138, 4.759267645657486, 3.1365982097431027, -4.1221793429578995, 0.30239601814306594, 10.219798163452655, 23.75951470043089, 21.30104787510902, 7.883915483818373, -40.18234820076073, -114.21819149442761, -182.62404437892516, -213.86031763285686, -216.36740206867233, -197.16566792448302, -181.6154644415235, -166.22711963636783, -144.19094026131677, -125.58721193891246, -107.8461994538432, -101.43814718456622, -76.86327965751778, -61.47180220827718, -49.88390173464509, -35.439747526195895, -22.649492155184106, -6.853272414894267, 0.1887897076918277, 10.62658603763986, 14.490021207914847, 27.94901165529204, 41.49348462495669, 46.92337719251643, 48.858635312962114, 56.97921290570847, 66.44507098298237, 66.5761768274748, 59.982503224872865, 60.164027755643055, 58.40073214750187, 54.61260168742375, 43.939624691008305, 48.061792026370405, 42.669096688819444, 38.32153342248659, 34.40909838569867, 36.691788857088724, 44.06960297956715, 38.472539540668386, 30.270597789639652, 23.26377729147904, 21.232077815539807, 19.035499253876655, 16.6740415642945)",s,Teonancatl,0,RS
435,TNC010a-33-3,0.8005933333333333,0.13710810685701372,0.31788666666666665,0.1801356126448258,0.29793333333333333,4883.0,"(31.578319667747948, 34.179052356008285, 37.17552930622057, 37.12700904597002, 29.80274312183274, 31.851976698576305, 35.30394919157869, 29.047894931241945, 18.01304385845414, 16.99862224951749, 16.393853466926615, 9.407958731223758, 11.320157909888648, 14.499670320408526, 13.105715545731918, 10.7375142615917, 7.1142890758628115, 5.915265379441437, 0.02967220692143771, 3.846743104623653, 18.32571700380115, 17.7158390987759, 17.62636173287234, 20.37654529670772, 26.535659142495916, 27.23298251674937, 21.777805513717524, 11.739430051530366, 18.40717087085691, 9.130356553391703, -1.9816694434227566, -1.6295477392659503, 3.976098023936683, 6.014662240270399, -0.12444160031197014, -28.731779850433913, -74.38789764494854, -132.0633178541092, -199.54854007647992, -250.41403971213293, -266.8102671664822, -258.917647235411, -242.86657871083014, -221.3974342264637, -198.19056034488236, -157.22627787387873, -121.97488239218818, -101.98664495846334, -80.70181297370769, -52.4506111680747, -34.263242686413, -15.86989024957661, -0.0707173698790217, 11.964130399114659, 20.374524195727805, 32.1503505808532, 46.18151027845453, 56.97791693691294, 67.13949592226646, 70.56618315455552, 69.05792399744831, 71.94467220875602, 71.12638895625237, 72.71304190079397, 78.1046043477729, 73.96105446800145, 71.8823745893711, 67.40855056004358, 66.05957118238398, 50.5854277152224, 44.726113440552474, 44.29162328897824, 43.27195351714485, 34.14710143138675, 24.887065153535207, 24.951843424827818, 32.85143544285781, 25.86584072724557, 17.435059012150944, 18.74909016472745, 13.397934127203921, 6.01159087890055)",s,Teonancatl,0,RS
436,TNC010a-33-4,0.4646666666666667,0.13268994344034565,0.17192666666666667,0.1925869346498726,0.7431933333333334,4941.0,"(23.901737467982883, 22.56914673266405, 23.69297589338719, 28.822477862939113, 24.976898967666813, 18.73547956994253, 19.577454714642602, 20.50205479840433, 15.478506259595203, 13.186032287291741, 20.343853547883437, 23.711188928161622, 29.187256295167334, 23.52127327516147, 22.252458054765548, 30.890030206026825, 27.263211535789356, 18.48122695974438, 18.683305401435433, 16.28868071487811, 10.626592627841442, 8.786287702596564, 4.0070203110978015, 0.5880536213434779, 2.6686605915193673, 5.758124968990233, 11.54574229261772, 18.3608208991217, 16.41268293639227, 16.470665387686637, 12.264121109876733, 5.98241988680581, 2.4049494964657496, 3.001116788940111, 3.9303487715141525, -6.24790630185315, -12.944177838760963, -30.63897181746989, -112.06276970405564, -311.01602739614907, -473.9991742397415, -480.62261220792163, -385.13671535730543, -292.3718296550945, -226.448273203781, -170.54633682627914, -122.28628494449204, -89.15835668462452, -60.48276715347882, -25.15970884069986, 21.92064689025577, 58.74814825646765, 76.3826614902122, 84.97406928915481, 91.09226931221612, 89.4271727419536, 86.99870292523981, 90.19679409760846, 86.46139019287206, 86.34244373797037, 83.91991483251398, 75.8037702120114, 67.41398239274882, 71.51052889475488, 70.04339153825308, 59.42255580966217, 50.57801029429466, 46.639746172106115, 48.6477567708977, 46.81203717111198, 41.962583858280574, 36.199394420944316, 31.982467291780896, 28.401801528459274, 32.13739663004083, 39.249252385532806, 32.37736875335485, 19.121745772351357, 9.352383504052307, 7.059282002099257, -1.2875586985340233, -10.678138580374645)",a,Teonancatl,0,RS
437,TNC010a-41-2,0.19734666666666667,0.30742728166841665,0.13857999999999998,0.3868263707974478,0.6532666666666667,4997.0,"(30.864972044626853, 31.760351845942967, 40.219206979358994, 35.3106398360996, 23.913747987194252, 25.30762511592677, 20.87136198127998, 13.254047408419678, 20.704769302176466, 21.79261568037624, 18.906675725418232, 17.4860408542072, 20.439805806959264, 16.89706975470854, 15.326937424970492, 22.478520245052707, 24.400937502762368, 22.273317525238486, 18.34479887761211, 17.994531582650364, 19.761678360908885, 13.065415889992892, 6.944936081475378, 0.6294473733820992, 3.2181760346279633, -3.6296325230836883, -14.154712429946285, -19.857776043196495, -22.299512637781795, -30.61058710874905, -43.30163869150997, -55.86327970626201, -57.65609433430697, -74.01063743549985, -88.0174334163414, -104.42697515855063, -126.4097230197278, -173.30610392074416, -305.76651054062205, -553.1613006569597, -853.1507967093182, -998.2152857231963, -824.7650197814685, -440.9902172131879, -58.971064555822274, 200.72228082259883, 324.0096876896936, 348.1310477881174, 328.0662727792011, 288.7252914296848, 257.6080470972214, 227.64449551694375, 197.82460286661538, 172.79834408087288, 147.37570138532828, 128.12666302319334, 118.10122214939331, 106.9493758703352, 96.76112441169111, 83.9764704005492, 71.03541825055852, 65.61797363916783, 59.68414306616666, 54.2439334838323, 51.54735199096247, 45.56440558487041, 35.695100966389724, 31.579444392935827, 26.237441573961377, 24.079097602723273, 24.444416918926095, 20.703403298218483, 15.606059865838333, 6.272389132043518, 0.762393045936966, -0.3839269373066409, -1.0765697814553397, -7.305534791166171, -17.49082153423918, -18.282429767617472, -16.110359371682833, -22.054610297464418)",s,Teonancatl,1,NS
438,TNC010a-41-3,0.3815733333333333,0.1857455444403289,0.20336,0.27448887611499895,0.6918066666666667,4920.0,"(28.647319268044956, 29.667767038904007, 29.34696686925172, 31.074097441570867, 30.608328681261067, 25.438822460056986, 20.084733328004514, 26.905209272685205, 37.93939250375476, 39.53642026256132, 39.87542565985032, 39.3455385462321, 39.235886418941426, 37.98559536630049, 38.71379104998542, 40.59959972481083, 39.17214929590221, 35.88057041342162, 39.77399760490397, 38.57157044483708, 33.7124347610521, 25.865743877424734, 24.70065989126498, 19.536354982013464, 11.70201274689459, 15.306829559134638, 16.950015944732716, 17.07079797500521, 11.158418674030331, 10.222139440995512, 6.401241486586571, 1.815027281246937, -2.317177987609093, -11.316024952861586, -28.572138603844323, -47.07611682789561, -78.95852896744611, -155.3499144084948, -314.5007812272681, -510.6716049450263, -626.5928274784095, -613.0348564080061, -523.6280646909188, -416.5027908991766, -305.9393399946455, -200.5379845882066, -93.65896659533495, 7.877500812502509, 83.8712310626279, 132.57206194005724, 149.12985333808047, 151.4044850699785, 153.44585478837675, 145.05387603714297, 137.4184764453661, 128.82959606405922, 119.10718584133583, 111.82120622916923, 107.79162591379514, 96.14842066190494, 79.02157227514078, 74.90106764480524, 72.61689789730268, 66.8490576208492, 70.37754416625654, 78.47235701759628, 86.37349723150902, 83.09096694714077, 70.23476897067185, 60.80490643682827, 53.671382545098034, 39.9742003639071, 33.093362693897355, 29.588871981068255, 20.920730271015127, 19.25893919672621, 14.353499993814152, 10.084413538078985, -7.83831959923101, -19.17469908389262, -27.554724746773164, -30.778396517664902)",s,Teonancatl,1,NS
439,TNC010a-42-1,0.49118,0.20777593672365646,0.22796,0.2315322632011702,0.7011,5001.0,"(19.67745529049203, 21.740192697259477, 26.695846329277625, 29.56291956065158, 26.44990372154432, 23.965279347873533, 35.43751745682564, 47.00508084902322, 47.58642543986889, 42.70000162530229, 42.47425568745024, 42.907631242834086, 34.0085707328665, 25.465516954861165, 28.4869146304721, 34.19121200732381, 36.98686249053096, 39.49232630387021, 39.766072182955774, 42.85657910332511, 42.25233804570906, 39.85185380007763, 42.403646809405906, 38.94625505337403, 35.40823597163697, 34.338168425767165, 32.39465469825779, 28.326322526458917, 24.871827169198546, 14.319853503503543, 17.439118147927157, 18.868371608259874, 13.096400442022595, 14.662029439753299, 11.884123822014917, 8.391591450884295, -8.1766149459228, -115.70149554316906, -340.77400119689054, -595.2450312882248, -789.0954317452827, -860.4259934124235, -803.9374509533912, -684.0104824350486, -554.2457096576646, -429.9536992115846, -317.884964178666, -214.40996636876534, -125.679118977051, -28.372789554153044, 58.09869681046138, 125.19505418459337, 178.67603245551948, 207.45141403616287, 212.68101067973058, 212.24466045022803, 213.21222487806293, 208.2735863145431, 198.9686454893458, 182.8973192698619, 164.8995386173725, 153.75524673081162, 142.53439736552605, 138.11695331349756, 135.30288503305775, 126.36216941896423, 123.47478870622015, 114.15072950220168, 105.65998194158217, 90.50253895775724, 76.75839566297952, 74.54754882746448, 61.72999644662296, 59.17573738627364, 56.174771097413085, 47.23709739374387, 34.22271628622042, 28.98162786867705, 19.293832247201507, 0.7793295046839829, -5.691880308769501, -12.229797169815964)",s,Teonancatl,0,RS
440,TNC011a-07-1,0.9738866666666666,0.13789451565366614,0.37173333333333336,0.1493399772648114,0.34467333333333333,4888.0,"(17.471974548528557, 17.212555775636442, 18.697495786559436, 24.48636143021503, 24.77871191584843, 23.694099026860883, 22.8420673560938, 23.73215456378373, 23.603891658358897, 25.41680329990588, 31.670408126517554, 30.644219104548142, 30.727743904677467, 20.550485305697872, 21.89194162640797, 29.14160718393363, 28.148972776378812, 27.503526189442226, 21.42475272819146, 22.942135774627967, 25.89515737010975, 31.11329882136499, 26.946041330183434, 23.152866648200366, 27.90325775784324, 23.976699579167633, 18.212679701648348, 9.83068913966988, 16.010223109240098, 20.7607818224196, 26.96187129727979, 33.26300418450378, 37.99370061464569, 58.95348907157681, 70.85190729906708, 53.04850324950526, 0.48283608307312365, -77.15552278372425, -140.74698860068713, -179.43196221995248, -194.1908291000882, -187.74395842982838, -171.57170240771137, -157.16439569454428, -139.68235503932684, -119.31587906909583, -108.33524822841666, -96.30072485269733, -86.96255336002207, -75.12096054808426, -68.30615598475266, -56.658332481995174, -50.28766664356252, -37.834319477304504, -28.278437063169306, -21.680151267785003, -11.879580496394583, -5.906830473253666, 4.3080049577665145, 12.324843020241337, 15.893611187742836, 16.834246369420633, 21.116694104965983, 35.04090777365706, 46.216847821838584, 41.39448101485116, 46.16377972085648, 45.034721232782466, 47.34728713178683, 54.40146269386205, 55.737236341228815, 42.384599140825436, 37.49354435152929, 48.774067019010765, 46.40616361505822, 45.699831719438464, 45.37506974479447, 43.30187670555043, 30.360252030566688, 28.36019541758002, 25.011706725484387, 21.62478589925204)",s,Teonancatl,0,RS
441,TNC011a-15-1,0.30230666666666667,0.26497048364306824,0.1148,0.23914442140508796,0.7574066666666666,5005.0,"(8.068645134169126, 8.454728410882039, 7.279689053921208, 1.153083564979606, 5.074468303348548, 3.6233999709520437, 1.2294361017416644, 4.382135554653752, 6.041059009776251, 0.5757694677181044, -3.644167247664913, -2.0291819838046647, -1.0497017530267956, -7.2061492271722685, -17.76894223466115, -7.83849326199399, 1.8847910374221144, 3.130510325806624, -1.0417289427972483, -16.412313048871386, -22.441620535431703, -16.74002174156754, -6.0378783474979825, -7.1255429345458365, -13.963358558911882, -14.10165833638547, -8.660765036954565, -5.020990690050893, -8.692636200450604, -15.335990973469968, -12.311332548631674, -17.408926242897888, -21.839024805729245, -25.07186808843168, -34.097682730721715, -43.94668186850873, -37.96906486811215, -14.915017092165904, -12.29470969909796, -121.69829947368133, -317.51592869362116, -417.83772506963135, -340.57380184115414, -183.91425812396193, -51.14917956021876, 15.141360758580625, 50.63730118475971, 78.00859032293452, 100.07518582975867, 115.5770532532737, 121.25416494252539, 116.40649904837747, 102.19403862879253, 79.85677086346736, 67.69468637397756, 65.29777863864045, 57.776043488757814, 47.00947867480958, 31.36808349400922, 24.01185847103688, 23.550805082424567, 27.724925515112123, 27.604222452624043, 26.628698886413062, 31.71835795258431, 30.773202794977273, 17.483236455517154, 11.768461791700098, 11.698881418473134, 13.97449766948531, 18.145312573239224, 10.641327842397914, 9.402544876444859, 8.998964777562497, -2.2194116218662114, -5.282583722935747, 0.10944888118599437, -6.613313552249343, -12.990870874979967, -11.843223011206524, -5.650369927619032, -4.182311612131347)",s,Teonancatl,1,NS
