,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,R2,area,sign,experimenter,onBF,SU,animal,task,bestsnr,bestbf,PASSIVE_0_snr,PASSIVE_0_bf,PASSIVE_0,ACTIVE_1_snr,ACTIVE_1_bf,ACTIVE_1,ACTIVE_1_tf,ACTIVE_1_tardist,PASSIVE_1_snr,PASSIVE_1_bf,PASSIVE_1,ACTIVE_2_snr,ACTIVE_2_bf,ACTIVE_2,ACTIVE_2_tf,ACTIVE_2_tardist,ACTIVE_3_snr,ACTIVE_3_bf,ACTIVE_3,ACTIVE_3_tf,ACTIVE_3_tardist,ACTIVE_0_snr,ACTIVE_0_bf,ACTIVE_0,ACTIVE_0_tf,ACTIVE_0_tardist,PASSIVE_2_snr,PASSIVE_2_bf,PASSIVE_2,PASSIVE_3_snr,PASSIVE_3_bf,PASSIVE_3,ACTIVE_4_snr,ACTIVE_4_bf,ACTIVE_4,ACTIVE_4_tf,ACTIVE_4_tardist,PASSIVE_4_snr,PASSIVE_4_bf,PASSIVE_4,R2_diff,R2beh_unique,R2pup_unique,MIbeh_only,MIbeh_unique,MIpup_unique,sig_ubeh,sig_upup,sig_state,sig_obeh,sig_any
390,AMT018a-24-2,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh0,baseline,,95.0,0.764638827227325,0.013422020583010641,1.0571420188454017,1.0357289200786908,0.0,baseline,0.5846725361035789,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
391,AMT018a-24-2,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh0,pupil,-0.0339280559515684,95.0,0.764638827227325,0.013422020583010641,-0.058114844918965784,-0.04482760799898338,0.0,pupil,0.5846725361035789,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
392,AMT018a-24-2,psth.fs20.pup-ld-st.pup.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh0,active,-0.026397659844685485,95.0,0.764638827227325,0.013422020583010641,-0.03117914252676216,-0.0857429240548621,0.0,active,0.5846725361035789,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
393,AMT018a-24-2,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh,baseline,,95.0,0.7629708164968034,0.013285948704743934,1.0111292082620231,0.9859119979720792,0.0,baseline,0.5821244668257989,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
394,AMT018a-24-2,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh,pupil,-0.0328715430109305,95.0,0.7629708164968034,0.013285948704743934,-0.06986417575782143,-0.039770708663278885,0.0,pupil,0.5821244668257989,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
395,AMT018a-24-2,psth.fs20.pup-ld-st.pup.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup.beh,active,-0.004880960421656532,95.0,0.7629708164968034,0.013285948704743934,0.04807632584689631,-0.027168169970516732,0.0,active,0.5821244668257989,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002670899398525828,-0.002548069277780063,0.00245484599065815,-0.008074398694028283,0.021516699423028952,-0.03857564948284605,False,False,False,False,True
396,AMT018a-24-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh0,baseline,,98.0518,0.8792886910501136,0.010893873055166944,0.5266260166904096,1.0147281046731385,0.0,baseline,0.7731486022086222,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00025019628568012653,0.00045596783299794996,0.0003619056300552259,0.012218468694177469,0.0010677430244182325,0.011288198890212426,False,False,False,False,True
397,AMT018a-24-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh0,pupil,-0.005501332147841168,98.0518,0.8792886910501136,0.010893873055166944,0.002084679908868133,-0.00659416882134819,0.0,pupil,0.7731486022086222,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00025019628568012653,0.00045596783299794996,0.0003619056300552259,0.012218468694177469,0.0010677430244182325,0.011288198890212426,False,False,False,False,True
398,AMT018a-24-1,psth.fs20.pup-ld-st.pup0.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh0,active,0.001252125495107332,98.0518,0.8792886910501136,0.010893873055166944,0.00018552007286483973,-0.019821012975620132,0.0,active,0.7731486022086222,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00025019628568012653,0.00045596783299794996,0.0003619056300552259,0.012218468694177469,0.0010677430244182325,0.011288198890212426,False,False,False,False,True
399,AMT018a-24-1,psth.fs20.pup-ld-st.pup0.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.pup0.beh,baseline,,98.0518,0.8792251661913728,0.010874749554151634,0.5254496354839934,0.9845600967928252,0.0,baseline,0.7730368928642471,A1,TBD,DS,False,True,AMT,TIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00025019628568012653,0.00045596783299794996,0.0003619056300552259,0.012218468694177469,0.0010677430244182325,0.011288198890212426,False,False,False,False,True
