,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,d_amplitude,d_base,d_kappa,d_offset,dc_mod,g_amplitude,g_base,g_kappa,g_offset,gain_mod
1063,TAR010c-06-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,pupil,0.03619221509374946,100.0,[0.62868675],[0.01832786],,,,pupil,-0.005171177773485873,0.017049331228165023,-0.00473310878782599,-0.006578086628262555,0.0025851572304398792,0.02708307337643523,-0.0036957614972781576,0.00017993963988121485,-0.002932112113735424,0.07993108579835957
1064,TAR010c-06-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_1,0.11845042069107364,100.0,[0.62868675],[0.01832786],,,,ACTIVE_1,0.03569080386372228,0.01704925745523323,-0.07416295330153808,0.04165241369670742,0.011031488057177281,0.7618715830804239,-0.003695384880135117,0.13156623686880703,0.09024918924043358,0.28400865005500886
1065,TAR010c-06-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_2,0.0017482173833890864,100.0,[0.62868675],[0.01832786],,,,ACTIVE_2,-0.009209723705639666,0.017049206127608504,-0.029188252423487455,-0.037218825163380716,-0.0028022864613570274,0.009884109586809181,-0.00369574208821924,-0.007212878087063242,-0.012931799063160027,0.0038500991451574833
1066,TAR010c-01-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,baseline,0.0,98.5391,[0.26845553],[0.02180629],,,,baseline,0.11683981778835875,0.16868953402189904,-0.0017939334037506288,0.0018026029047149578,0.0,1.1367392127232867,0.1963113747417925,0.05146696369397835,-0.050998659500422594,0.0
1067,TAR010c-01-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,pupil,0.032912260013363615,98.5391,[0.26845553],[0.02180629],,,,pupil,-0.03954379787392463,0.1686868900952812,-0.09324514635595414,-0.20084961324930237,0.08325478145405589,-0.2801951823941787,0.19631186668491388,-0.05586204651530321,-0.31968830888985245,-0.0663415592150534
1068,TAR010c-01-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_1,0.0776794661060921,98.5391,[0.26845553],[0.02180629],,,,ACTIVE_1,0.5967189652543533,0.168685443176794,0.08330355458314286,0.028128723830778867,0.20904045093667645,-0.4041795564652582,0.19631297197998987,0.0019611894135255965,0.0028214328883230987,-0.13053095827320427
1069,TAR010c-01-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_2,0.0582401777972504,98.5391,[0.26845553],[0.02180629],,,,ACTIVE_2,0.4815367599926358,0.16868708248296546,0.058274033975526586,0.017959526626084722,0.1643050113462591,-0.6808732808830384,0.1963131824089357,0.03245536868757086,0.019806232328133284,-0.23143853235604833
1070,BRT039c-45-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,baseline,0.0,77.0083,[0.70504565],[0.0142948],,,,baseline,-0.000564452955207543,-0.003415393185150238,0.009080121449032771,-0.009044869680640213,0.0,1.1199897519099156,0.17311577492145352,0.04390584523856386,-0.04389177741340167,0.0
1071,BRT039c-45-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,pupil,0.013707739830384176,77.0083,[0.70504565],[0.0142948],,,,pupil,0.0046212081465641566,-0.0034153541183506676,-0.023983881362751435,-0.034056254670498075,0.03247463887846359,-0.037689281384824594,0.1731166906715984,-0.029720787726275587,-0.018653539150859037,0.002929527381941257
1072,BRT039c-45-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_0,0.11331134099356126,77.0083,[0.70504565],[0.0142948],,,,ACTIVE_0,1.1682033513055163,-0.003415360981043262,0.24791484246405665,0.3984048093659992,0.487953200756419,-0.5318956976038406,0.1731165188339105,-0.1998423964233543,-0.04815923721123015,-0.14404903074708042
1073,BRT039c-45-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_1,0.08600042544587258,77.0083,[0.70504565],[0.0142948],,,,ACTIVE_1,0.924686106358591,-0.003415810600925383,0.1584954888395678,0.26573829187485687,0.3625428926218379,-0.3663735596934448,0.17311614401768316,-0.07411929660430744,-0.011832343566287252,-0.11094675278736948
1074,BRT039c-45-1,psth.fs20.pup-ld-st.pup0.afl-ref-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.afl,ACTIVE_2,-0.009463058145534222,77.0083,[0.70504565],[0.0142948],,,,ACTIVE_2,0.4279251059270684,-0.0034152134765990253,-0.061302963803942956,-0.018098343919283423,0.13151786322657072,-0.6269853846028988,0.17311556252017052,0.06052963340673169,-0.0005584569561207051,-0.21275093011483945
