,Unnamed: 0,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,R2,area,sign,experimenter,onBF,SU,animal,task,R2_diff,MIbeh_only,sig_state,sig_any,sig_ubeh,sig_upup,sig_obeh
695,695.0,BRT036b-31-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.08435414448478774,95.0,0.7047502874061606,0.010583985688252959,-0.331353809451058,-0.24982875597717474,0.0,active,0.49667296759906604,A1,TBD,DS,TBD,True,BRT,TIN,0.008547328678566335,-0.08308705523335917,False,True,False,False,False
325,325.0,BRT036b-31-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.001267089251428567,95.0,0.6986598878714161,0.01209059890278796,-0.039891435882923536,-0.03140525041368583,0.0,active,0.4881256389204997,A1,TBD,DS,TBD,True,BRT,TIN,0.008547328678566335,-0.08308705523335917,False,True,False,False,False
694,694.0,BRT036b-31-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.7047502874061606,0.010583985688252959,1.6184072229058803,1.090767154688631,0.0,baseline,0.49667296759906604,A1,TBD,DS,TBD,True,BRT,TIN,0.008547328678566335,-0.08308705523335917,False,True,False,False,False
324,324.0,BRT036b-31-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.6986598878714161,0.01209059890278796,1.5253439757602067,1.0214646966278935,0.0,baseline,0.4881256389204997,A1,TBD,DS,TBD,True,BRT,TIN,0.008547328678566335,-0.08308705523335917,False,True,False,False,False
743,743.0,BRT036b-36-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.1766893341700057,98.1883,0.8007060484950586,0.008084588118804966,-0.018409248363649745,-0.21185795866834672,0.0,active,0.6411301760965711,A1,TBD,DS,TBD,True,BRT,TIN,0.01299810069862084,-0.17626910013942237,False,True,False,False,False
363,363.0,BRT036b-36-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00042023403058334414,98.1883,0.7925478379239642,0.008544815770462972,0.000596789324973471,0.018950073727666883,0.0,active,0.6281320753979502,A1,TBD,DS,TBD,True,BRT,TIN,0.01299810069862084,-0.17626910013942237,False,True,False,False,False
742,742.0,BRT036b-36-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,98.1883,0.8007060484950586,0.008084588118804966,0.02423238454002021,1.0770123244664414,0.0,baseline,0.6411301760965711,A1,TBD,DS,TBD,True,BRT,TIN,0.01299810069862084,-0.17626910013942237,False,True,False,False,False
362,362.0,BRT036b-36-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,98.1883,0.7925478379239642,0.008544815770462972,0.01715087024169756,0.9868045522020912,0.0,baseline,0.6281320753979502,A1,TBD,DS,TBD,True,BRT,TIN,0.01299810069862084,-0.17626910013942237,False,True,False,False,False
725,725.0,BRT036b-38-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.33363315540347305,95.4884,0.3531787638765249,0.026960092597288668,0.008744202172733336,0.11310821482792488,0.0,active,0.12473523925335014,A1,TBD,DS,TBD,True,BRT,TIN,0.0022652566118062933,0.331983904557097,False,True,False,False,False
369,369.0,BRT036b-38-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.001649250846376092,95.4884,0.3499571154320824,0.02899802075130942,-0.0005184134411789348,-0.017178868294431344,0.0,active,0.12246998264154385,A1,TBD,DS,TBD,True,BRT,TIN,0.0022652566118062933,0.331983904557097,False,True,False,False,False
724,724.0,BRT036b-38-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.4884,0.3531787638765249,0.026960092597288668,0.006939286371715851,0.9590482021735058,0.0,baseline,0.12473523925335014,A1,TBD,DS,TBD,True,BRT,TIN,0.0022652566118062933,0.331983904557097,False,True,False,False,False
368,368.0,BRT036b-38-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.4884,0.3499571154320824,0.02899802075130942,0.010470167976056356,1.01191399288649,0.0,baseline,0.12246998264154385,A1,TBD,DS,TBD,True,BRT,TIN,0.0022652566118062933,0.331983904557097,False,True,False,False,False
685,685.0,BRT036b-40-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.2756825659362637,96.0388,0.24778678484330466,0.03951227234319478,0.05594870049814665,1.0053817224585573,0.0,active,0.061398290742982156,A1,TBD,DS,TBD,True,BRT,TIN,0.009703310551775576,0.2814232837947197,False,True,False,False,False
345,345.0,BRT036b-40-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.005740717858455979,96.0388,0.2273653012031664,0.023686610347671718,-0.002473793915012443,-0.07424511512012312,0.0,active,0.05169498019120658,A1,TBD,DS,TBD,True,BRT,TIN,0.009703310551775576,0.2814232837947197,False,True,False,False,False
684,684.0,BRT036b-40-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,96.0388,0.24778678484330466,0.03951227234319478,0.04688753091829863,0.6401305378719567,0.0,baseline,0.061398290742982156,A1,TBD,DS,TBD,True,BRT,TIN,0.009703310551775576,0.2814232837947197,False,True,False,False,False
344,344.0,BRT036b-40-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,96.0388,0.2273653012031664,0.023686610347671718,0.06860296106379858,1.0496298579939138,0.0,baseline,0.05169498019120658,A1,TBD,DS,TBD,True,BRT,TIN,0.009703310551775576,0.2814232837947197,False,True,False,False,False
691,691.0,BRT036b-40-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.0036887350071197257,85.0,0.3562219373014532,0.022817840331364057,0.002664974508462769,0.2258204391673296,0.0,active,0.12689406861480043,A1,TBD,DS,TBD,False,BRT,TIN,0.00021700055524123685,-0.00043223991194317165,False,True,False,False,False
305,305.0,BRT036b-40-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.004120974919062897,85.0,0.3559172207965768,0.022238228517747108,4.681664975988089e-06,0.02357828512374345,0.0,active,0.1266770680595592,A1,TBD,DS,TBD,False,BRT,TIN,0.00021700055524123685,-0.00043223991194317165,False,True,False,False,False
690,690.0,BRT036b-40-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.3562219373014532,0.022817840331364057,0.03763619343759637,0.9173265062150959,0.0,baseline,0.12689406861480043,A1,TBD,DS,TBD,False,BRT,TIN,0.00021700055524123685,-0.00043223991194317165,False,True,False,False,False
304,304.0,BRT036b-40-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.3559172207965768,0.022238228517747108,0.038631362545337465,0.9847692773246899,0.0,baseline,0.1266770680595592,A1,TBD,DS,TBD,False,BRT,TIN,0.00021700055524123685,-0.00043223991194317165,False,True,False,False,False
661,661.0,BRT036b-45-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.06341067667837902,99.117,0.9557182906957028,0.002669805025363807,0.05098463541795106,0.1606330967272322,0.0,active,0.9133974511703159,A1,TBD,DS,TBD,True,BRT,TIN,0.008882662539228536,0.06917620467189506,False,True,False,False,False
313,313.0,BRT036b-45-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.005765527993516047,99.117,0.9510598238970498,0.002709160440232461,-0.00802614501265802,0.0008516412819168852,0.0,active,0.9045147886310874,A1,TBD,DS,TBD,True,BRT,TIN,0.008882662539228536,0.06917620467189506,False,True,False,False,False
660,660.0,BRT036b-45-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,99.117,0.9557182906957028,0.002669805025363807,0.4507287173160428,0.943084343385674,0.0,baseline,0.9133974511703159,A1,TBD,DS,TBD,True,BRT,TIN,0.008882662539228536,0.06917620467189506,False,True,False,False,False
312,312.0,BRT036b-45-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,99.117,0.9510598238970498,0.002709160440232461,0.4753121218512303,0.9994441817744194,0.0,baseline,0.9045147886310874,A1,TBD,DS,TBD,True,BRT,TIN,0.008882662539228536,0.06917620467189506,False,True,False,False,False
639,639.0,BRT036b-46-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.06616428992035896,95.0,0.5336461392607716,0.010506711165892623,0.004658556512372836,-0.4887593968830659,0.0,active,0.2847782019479269,A1,TBD,DS,TBD,True,BRT,TIN,0.01744043351130664,0.06643116839757887,False,True,False,False,False
319,319.0,BRT036b-46-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0002668784772199201,95.0,0.5170471626811429,0.011564317205559204,-0.005998607240636099,-0.02292415358300089,0.0,active,0.26733776843662027,A1,TBD,DS,TBD,True,BRT,TIN,0.01744043351130664,0.06643116839757887,False,True,False,False,False
638,638.0,BRT036b-46-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.5336461392607716,0.010506711165892623,0.46765438621045097,1.1775749291208992,0.0,baseline,0.2847782019479269,A1,TBD,DS,TBD,True,BRT,TIN,0.01744043351130664,0.06643116839757887,False,True,False,False,False
318,318.0,BRT036b-46-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.5170471626811429,0.011564317205559204,0.4734354735737661,1.0153187192626425,0.0,baseline,0.26733776843662027,A1,TBD,DS,TBD,True,BRT,TIN,0.01744043351130664,0.06643116839757887,False,True,False,False,False
657,657.0,BRT036b-46-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.06911450671519052,84.7902,0.5018922574227451,0.017719469195195268,-0.09022380578562303,0.21109113983907107,0.0,active,0.25189583806089905,A1,TBD,DS,TBD,False,BRT,TIN,0.009763328103079921,-0.06817662470036434,False,True,False,False,False
289,289.0,BRT036b-46-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0009378820148261855,84.7902,0.4920696190152559,0.02133261739083749,-0.002928740060176751,0.021610934784618247,0.0,active,0.24213250995781913,A1,TBD,DS,TBD,False,BRT,TIN,0.009763328103079921,-0.06817662470036434,False,True,False,False,False
656,656.0,BRT036b-46-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,84.7902,0.5018922574227451,0.017719469195195268,0.5296069422705889,0.922602376668989,0.0,baseline,0.25189583806089905,A1,TBD,DS,TBD,False,BRT,TIN,0.009763328103079921,-0.06817662470036434,False,True,False,False,False
288,288.0,BRT036b-46-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,84.7902,0.4920696190152559,0.02133261739083749,0.4986881583227919,0.9855662126633632,0.0,baseline,0.24213250995781913,A1,TBD,DS,TBD,False,BRT,TIN,0.009763328103079921,-0.06817662470036434,False,True,False,False,False
687,687.0,BRT037b-01-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.07751745798917045,85.0,0.9141839286685935,0.0063228141029751,-0.013118318264488659,-0.17583641623207616,0.0,active,0.8357322554359441,A1,TBD,DS,TBD,False,BRT,TIN,0.011146531050368336,-0.0788169406845184,False,True,False,False,False
329,329.0,BRT037b-01-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0012994826953479474,85.0,0.90806702637282,0.007519339493424773,0.0008447810302628098,-0.0015245428372970926,0.0,active,0.8245857243855758,A1,TBD,DS,TBD,False,BRT,TIN,0.011146531050368336,-0.0788169406845184,False,True,False,False,False
686,686.0,BRT037b-01-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.9141839286685935,0.0063228141029751,0.18996153049419,1.0811276553475129,0.0,baseline,0.8357322554359441,A1,TBD,DS,TBD,False,BRT,TIN,0.011146531050368336,-0.0788169406845184,False,True,False,False,False
328,328.0,BRT037b-01-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.90806702637282,0.007519339493424773,0.18312463900267015,1.0012059521272785,0.0,baseline,0.8245857243855758,A1,TBD,DS,TBD,False,BRT,TIN,0.011146531050368336,-0.0788169406845184,False,True,False,False,False
721,721.0,BRT037b-03-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.3607138285499259,100.0,0.5346936233221046,0.016021442878859274,-0.09483139875091133,-0.5645873422681573,0.0,active,0.28589727082132066,A1,TBD,DS,TBD,True,BRT,TIN,0.03221831042101275,-0.3605487528236804,False,True,False,False,False
309,309.0,BRT037b-03-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00016507572624552895,100.0,0.5036655243316818,0.016250269193288484,0.005259770209955853,0.034836414710808415,0.0,active,0.2536789604003079,A1,TBD,DS,TBD,True,BRT,TIN,0.03221831042101275,-0.3605487528236804,False,True,False,False,False
720,720.0,BRT037b-03-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,100.0,0.5346936233221046,0.016021442878859274,0.19416720362074336,1.205709487219641,0.0,baseline,0.28589727082132066,A1,TBD,DS,TBD,True,BRT,TIN,0.03221831042101275,-0.3605487528236804,False,True,False,False,False
308,308.0,BRT037b-03-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,100.0,0.5036655243316818,0.016250269193288484,0.1557841994208662,0.9747562113465168,0.0,baseline,0.2536789604003079,A1,TBD,DS,TBD,True,BRT,TIN,0.03221831042101275,-0.3605487528236804,False,True,False,False,False
747,747.0,BRT037b-10-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.04601579445243295,85.0,0.4566186255339891,0.014206615653169703,0.08844074892538141,0.1594029747516247,0.0,active,0.20850056918454934,A1,TBD,DS,TBD,False,BRT,TIN,0.0024023322699245897,0.04616214188781773,False,True,False,False,False
335,335.0,BRT037b-10-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00014634743538478325,85.0,0.4539804367091436,0.01327584041335832,-0.009974458823962251,-0.0564604663647769,0.0,active,0.20609823691462476,A1,TBD,DS,TBD,False,BRT,TIN,0.0024023322699245897,0.04616214188781773,False,True,False,False,False
746,746.0,BRT037b-10-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.4566186255339891,0.014206615653169703,0.8302022513535056,0.9421737306504392,0.0,baseline,0.20850056918454934,A1,TBD,DS,TBD,False,BRT,TIN,0.0024023322699245897,0.04616214188781773,False,True,False,False,False
334,334.0,BRT037b-10-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.4539804367091436,0.01327584041335832,0.8698096789453871,1.0416150752755369,0.0,baseline,0.20609823691462476,A1,TBD,DS,TBD,False,BRT,TIN,0.0024023322699245897,0.04616214188781773,False,True,False,False,False
705,705.0,BRT037b-13-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.098137187549504,95.0,0.9683179354417202,0.0025690935730514953,0.09853139572944382,0.07668148053150334,0.0,active,0.9376396240981154,A1,TBD,DS,TBD,True,BRT,TIN,0.004021861006577199,0.08595239435567836,False,True,False,False,False
381,381.0,BRT037b-13-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.012184793193825642,95.0,0.9662389782510009,0.002348875090486925,-0.0013604250419406378,-0.006802797415976324,0.0,active,0.9336177630915382,A1,TBD,DS,TBD,True,BRT,TIN,0.004021861006577199,0.08595239435567836,False,True,False,False,False
704,704.0,BRT037b-13-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,95.0,0.9683179354417202,0.0025690935730514953,0.004479257777004852,0.9801749408805926,0.0,baseline,0.9376396240981154,A1,TBD,DS,TBD,True,BRT,TIN,0.004021861006577199,0.08595239435567836,False,True,False,False,False
380,380.0,BRT037b-13-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,95.0,0.9662389782510009,0.002348875090486925,0.02905547726442725,1.0041822197486625,0.0,baseline,0.9336177630915382,A1,TBD,DS,TBD,True,BRT,TIN,0.004021861006577199,0.08595239435567836,False,True,False,False,False
389,389.0,BRT037b-13-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.09203620191050164,82.2466,0.6034327447251009,0.033572411816776816,0.026344076896758127,-0.21797165102312854,0.0,active,0.3641310774064688,A1,TBD,DS,TBD,False,BRT,TIN,0.0054485396485353665,0.10073293371075019,False,True,False,False,False
359,359.0,BRT037b-13-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.008696731800248552,82.2466,0.5989011084961635,0.033238379188174946,0.006252719351802568,-0.003610532910651386,0.0,active,0.3586825377579334,A1,TBD,DS,TBD,False,BRT,TIN,0.0054485396485353665,0.10073293371075019,False,True,False,False,False
388,388.0,BRT037b-13-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,82.2466,0.6034327447251009,0.033572411816776816,0.15413853043265005,1.0985054930531881,0.0,baseline,0.3641310774064688,A1,TBD,DS,TBD,False,BRT,TIN,0.0054485396485353665,0.10073293371075019,False,True,False,False,False
358,358.0,BRT037b-13-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,82.2466,0.5989011084961635,0.033238379188174946,0.16141760751240786,1.0028555013897853,0.0,baseline,0.3586825377579334,A1,TBD,DS,TBD,False,BRT,TIN,0.0054485396485353665,0.10073293371075019,False,True,False,False,False
737,737.0,BRT037b-15-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.1025743195410971,85.0,0.7731913796622989,0.01429027207397894,-0.05202527231985194,-0.22439947961811693,0.0,active,0.5978249095840892,A1,TBD,DS,TBD,False,BRT,TIN,0.010756828457041956,-0.106385897365538,False,True,False,False,False
377,377.0,BRT037b-15-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.003811577824440905,85.0,0.7662036812278098,0.013643383240067936,0.009952735499254812,-0.055846295027950514,0.0,active,0.5870680811270472,A1,TBD,DS,TBD,False,BRT,TIN,0.010756828457041956,-0.106385897365538,False,True,False,False,False
736,736.0,BRT037b-15-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.7731913796622989,0.01429027207397894,0.2869771495271429,1.103791911400472,0.0,baseline,0.5978249095840892,A1,TBD,DS,TBD,False,BRT,TIN,0.010756828457041956,-0.106385897365538,False,True,False,False,False
376,376.0,BRT037b-15-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.7662036812278098,0.013643383240067936,0.25485881322127185,1.0441713470509355,0.0,baseline,0.5870680811270472,A1,TBD,DS,TBD,False,BRT,TIN,0.010756828457041956,-0.106385897365538,False,True,False,False,False
757,757.0,BRT037b-24-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.03375130086010368,85.0,0.9607302695509032,0.0017557200090645647,-0.007185983835213802,-0.06525981853479594,0.0,active,0.9230026508313512,A1,TBD,DS,TBD,False,BRT,TIN,0.0020776560209337935,-0.03415590554171196,False,True,False,False,False
331,331.0,BRT037b-24-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.00040460468160828205,85.0,0.9596483703995008,0.0018322920693757997,-0.0005895904638812121,0.0021527028376623603,0.0,active,0.9209249948104175,A1,TBD,DS,TBD,False,BRT,TIN,0.0020776560209337935,-0.03415590554171196,False,True,False,False,False
756,756.0,BRT037b-24-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.9607302695509032,0.0017557200090645647,0.06713009998587102,1.0301748820198051,0.0,baseline,0.9230026508313512,A1,TBD,DS,TBD,False,BRT,TIN,0.0020776560209337935,-0.03415590554171196,False,True,False,False,False
330,330.0,BRT037b-24-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.0,0.9596483703995008,0.0018322920693757997,0.06431030336019704,0.9982740785379842,0.0,baseline,0.9209249948104175,A1,TBD,DS,TBD,False,BRT,TIN,0.0020776560209337935,-0.03415590554171196,False,True,False,False,False
745,745.0,BRT037b-24-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.1446203058971594,85.0,0.26274343315332266,0.02231723114910124,-0.2278542947394088,0.017307105336637162,0.0,active,0.06903411166519453,A1,TBD,DS,TBD,False,BRT,TIN,0.019539385155372943,-0.14452463625336864,False,True,False,False,False
1,1.0,BRT037b-24-2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-9.566964379076084e-05,85.0,0.2224741030093651,0.023820135087913658,0.01883387356612527,0.02358193256756674,0.0,active,0.04949472650982159,A1,TBD,DS,TBD,False,BRT,TIN,0.019539385155372943,-0.14452463625336864,False,True,False,False,False
744,744.0,BRT037b-24-2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.0,0.26274343315332266,0.02231723114910124,0.9730815753591658,0.9925460676255968,0.0,baseline,0.06903411166519453,A1,TBD,DS,TBD,False,BRT,TIN,0.019539385155372943,-0.14452463625336864,False,True,False,False,False
