,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt
77,BRT033b-14-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,85.0,0.6631156101268965,0.01391170598653552,1.0094972037382914,0.9855095472131415,0.0,baseline
78,BRT033b-14-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0022906479708554466,85.0,0.6631156101268965,0.01391170598653552,0.012533131896643656,0.03026418839373695,0.0,ACTIVE_1
79,BRT033b-14-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.00033941178903507715,85.0,0.6631156101268965,0.01391170598653552,0.004776902884079256,-0.00541552431269537,0.0,ACTIVE_2
80,BRT033b-14-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.002311911264954089,85.0,0.6631156101268965,0.01391170598653552,0.007435985483533462,0.03280441521839233,0.0,PASSIVE_1
81,BRT033b-33-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,95.0,0.5618840885096441,0.013069088181814955,0.2862305341825682,0.9794938022349434,0.0,baseline
82,BRT033b-33-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.003798334234200219,95.0,0.5618840885096441,0.013069088181814955,0.00905232974225708,0.05189035542383632,0.0,ACTIVE_1
83,BRT033b-33-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0016810910821830711,95.0,0.5618840885096441,0.013069088181814955,0.00856777332114416,0.003774950149531192,0.0,ACTIVE_2
84,BRT033b-33-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0014424644722882687,95.0,0.5618840885096441,0.013069088181814955,0.0034160085943141043,-0.01440229499009105,0.0,PASSIVE_1
85,BRT033b-45-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,77.8653,0.3083510731650192,0.02110930369937286,0.11066959710680327,0.9774747975087703,0.0,baseline
86,BRT033b-45-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.005209147800560668,77.8653,0.3083510731650192,0.02110930369937286,0.0027141663116526343,0.006184759010725186,0.0,ACTIVE_1
87,BRT033b-45-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0007456076991894828,77.8653,0.3083510731650192,0.02110930369937286,-0.003335291864873307,0.047144888826936474,0.0,ACTIVE_2
88,BRT033b-45-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0036693941514299817,77.8653,0.3083510731650192,0.02110930369937286,0.0023227088525597803,0.026826949352190644,0.0,PASSIVE_1
89,TAR010c-43-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,85.0,0.6680538937393099,0.0236777533767756,0.993050714042418,1.0013217354510382,0.0,baseline
90,TAR010c-43-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,-0.0006984958975389653,85.0,0.6680538937393099,0.0236777533767756,-0.007463155741721366,0.006538387391433624,0.0,ACTIVE_0
91,TAR010c-43-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.003959065224040256,85.0,0.6680538937393099,0.0236777533767756,-0.003912566564808874,-0.007034220498394077,0.0,ACTIVE_1
92,TAR010c-43-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0005871965486657,85.0,0.6680538937393099,0.0236777533767756,-0.01940009296048634,-0.019736506736007183,0.0,PASSIVE_1
93,TAR010c-44-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,74.3097,0.5854683408130885,0.03208800248167091,0.7162183659319437,0.9803674848869919,0.0,baseline
94,TAR010c-44-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,-0.002952801376273631,74.3097,0.5854683408130885,0.03208800248167091,0.026768352257143174,-0.005690201709022898,0.0,ACTIVE_0
95,TAR010c-44-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.00015770142367011144,74.3097,0.5854683408130885,0.03208800248167091,-0.026332932316656444,0.051106564854690915,0.0,ACTIVE_1
96,TAR010c-44-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.004174216695960239,74.3097,0.5854683408130885,0.03208800248167091,-0.03778049307893892,0.03435277226534223,0.0,PASSIVE_1
97,BRT033b-50-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,71.9113,0.4879446973665139,0.01628896332518719,0.3684337925232801,1.0086075520304167,0.0,baseline
98,BRT033b-50-2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,0.0029980118782907484,71.9113,0.4879446973665139,0.01628896332518719,0.0038550713552735275,0.009651541045953857,0.0,ACTIVE_0
