,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
67,ley046g-47-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g07_p_PTD,-0.003654598519079659,95.8038,0.3757208634000678,0.024080851379413494,0.14710309472298214,0.8465043209625811,PASSIVE_3
68,ley046g-57-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,85.0,0.41158469683146287,0.023752221467143918,0.5742389429372933,1.0013138485358113,baseline
69,ley046g-57-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.008145290240920361,85.0,0.41158469683146287,0.023752221467143918,-0.04751825563467159,-0.19547516421840133,pupil
70,ley046g-57-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g03_p_PTD,-0.00023497321548644678,85.0,0.41158469683146287,0.023752221467143918,-0.054583458007951294,-0.37562608006663767,PASSIVE_1
71,ley046g-57-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g05_p_PTD,0.03969301377587588,85.0,0.41158469683146287,0.023752221467143918,-0.11347195901843658,-0.608168797696756,PASSIVE_2
72,ley046g-57-1,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g07_p_PTD,0.03956138020168897,85.0,0.41158469683146287,0.023752221467143918,0.012349389425127647,0.1716304991155727,PASSIVE_3
73,ley046g-39-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,baseline,,85.0,0.37090036748545147,0.032106257412148516,0.3497649140553187,0.9576641211513209,baseline
74,ley046g-39-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,pupil,-0.004453221117796496,85.0,0.37090036748545147,0.032106257412148516,-0.02675061773767824,-0.09086612790491438,pupil
75,ley046g-39-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g03_p_PTD,-5.430251882574392e-05,85.0,0.37090036748545147,0.032106257412148516,-0.02466821653082559,0.6476214087798897,PASSIVE_1
76,ley046g-39-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g05_p_PTD,0.014729810841230415,85.0,0.37090036748545147,0.032106257412148516,0.1181459620524091,0.5594120683743349,PASSIVE_2
77,ley046g-39-2,psth.fs20.pup-ld-st.pup0.pas0-ref-pas-psthfr.s_sdexp.S_jk.nf20-basic,st.pup0.pas0,FILE_ley046g07_p_PTD,0.014652512642338794,85.0,0.37090036748545147,0.032106257412148516,-0.015643576120066588,0.6294241037474643,PASSIVE_3
