,cellid,modelname,state_sig,state_chan,MI,r,r_se,d,g,state_chan_alt
238,btn111b-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.6225168692136197,0.01706519575357985,0.17532702550501691,0.9929074400036292,baseline
239,btn111b-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,0.18551537062825701,0.6225168692136197,0.01706519575357985,0.17707715665359877,0.014329626728815655,ACTIVE_1
240,btn109c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.49543439865178146,0.0235603393212167,1.1029422033651346,1.0664101609716634,baseline
241,btn109c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.2706534159325433,0.49543439865178146,0.0235603393212167,-0.47462796559374143,-0.15467657896288636,ACTIVE_1
242,btn105c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.7895597978027034,0.01539212065451009,0.6856843276375036,1.1667696376439711,baseline
243,btn105c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.10026057974235872,0.7895597978027034,0.01539212065451009,-0.09578939764076991,-0.3335257266998176,ACTIVE_1
244,btn105a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.5700085070003759,0.021443470671019767,0.9385326608583873,1.0549914054154998,baseline
245,btn105a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,0.07352968179169743,0.5700085070003759,0.021443470671019767,0.1295725694647472,-0.11008341358894036,ACTIVE_1
246,btn097a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.6196264582892912,0.01972339077570572,0.6375006468831192,1.0847657740385173,baseline
247,btn097a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,0.005388852375339913,0.6196264582892912,0.01972339077570572,0.04948403457371365,-0.16980065724696952,ACTIVE_1
248,btn095b-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.844819964864852,0.007688738101263284,0.7473765357811155,1.0656267477031935,baseline
249,btn095b-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.04262722813636981,0.844819964864852,0.007688738101263284,-0.023663428075190313,-0.13120492597152428,ACTIVE_1
250,btn079d-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.9375942730757212,0.002061492193086474,0.26642696271476224,0.4730925146709537,baseline
251,btn079d-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.5542817762268003,0.9375942730757212,0.002061492193086474,-0.1822338655161913,-0.3963952513961904,ACTIVE_1
252,btn079d-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,PASSIVE_1,0.6948865305976522,0.9375942730757212,0.002061492193086474,1.3141267099566671,1.3788185389218808,PASSIVE_1
253,btn079d-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_2,0.6898714356454603,0.9375942730757212,0.002061492193086474,1.3124146442685478,1.1250164507982578,ACTIVE_2
254,btn086c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.9481775642006196,0.0037495443252229185,0.5998422799131109,1.0042051300125379,baseline
255,btn086c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.04894224300463455,0.9481775642006196,0.0037495443252229185,-0.12968075595017886,-0.008414090021635573,ACTIVE_1
256,btn079e-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.915794571070298,0.008335440940476538,0.07645996258785573,0.9418726913712382,baseline
257,btn079e-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,0.06550346001351168,0.915794571070298,0.008335440940476538,0.01939601169133728,0.1273567560805093,ACTIVE_1
258,btn077a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.6258674252560817,0.019108371353452683,0.5518001375851644,1.145932078429826,baseline
259,btn077a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,0.011894353909718162,0.6258674252560817,0.019108371353452683,-0.01691602052881125,-0.2917884129581698,ACTIVE_1
260,btn075a-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.6202426706180383,0.019201176345234536,1.6351439926768152,1.2594765102347776,baseline
261,btn075a-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.0875639436797305,0.6202426706180383,0.019201176345234536,-0.10130525885911615,-0.8222240403590589,ACTIVE_1
262,btn074e-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.9753157211121168,0.002076596780165234,0.7154154899878797,1.0623831813068674,baseline
263,btn074e-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_0,-0.09266892753203596,0.9753157211121168,0.002076596780165234,-0.2191857342260526,-0.12473955417745844,ACTIVE_0
264,btn073c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.7795011454802074,0.009067331270353474,1.9594396435045724,0.989447739115026,baseline
265,btn073c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.3458105062378103,0.7795011454802074,0.009067331270353474,-1.3288435156289942,0.02105015807986556,ACTIVE_1
266,btn073b-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.49511041324037386,0.027251580283386263,0.44191711703810005,1.1394510846621309,baseline
267,btn073b-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.038898267735681766,0.49511041324037386,0.027251580283386263,0.0017313998887712601,-0.27897986905636074,ACTIVE_1
268,btn073a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.8951376398162958,0.00781371392935315,0.9677972829207949,1.3558459985699494,baseline
269,btn073a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.1307889433820068,0.8951376398162958,0.00781371392935315,0.06769810944356565,-0.711625998870584,ACTIVE_1
270,btn072d-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.8557621433890187,0.007847165599926443,2.363384309427849,0.9076419615908005,baseline
271,btn072d-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.03446370418004294,0.8557621433890187,0.007847165599926443,-0.016735348654779755,0.18474294791030113,ACTIVE_1
272,btn071c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.667063800986891,0.013328289581788633,1.8767474659812247,1.2712812869933248,baseline
273,btn071c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_0,-0.31975970968152784,0.667063800986891,0.013328289581788633,-0.9101735973667523,-0.5424611411020008,ACTIVE_0
274,btn070a-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.6576424115994705,0.018477306702484143,1.0023475915314892,1.2210984187123968,baseline
275,btn070a-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.34690214772542177,0.6576424115994705,0.018477306702484143,-0.502039044238725,-0.43820030116409414,ACTIVE_1
276,btn069b-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.9194258046866942,0.0034114094887689734,0.41449671776786856,1.2003736719480034,baseline
277,btn069b-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.25326658396024265,0.9194258046866942,0.0034114094887689734,-0.22689333411350274,-0.40060918115407873,ACTIVE_1
278,btn062c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.6710707345918501,0.01737554435504513,0.4648440858651174,1.0405046747964533,baseline
279,btn062c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.09749360984574819,0.6710707345918501,0.01737554435504513,-0.13086554901522274,-0.08091699049992848,ACTIVE_1
280,btn062a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.7110100767900686,0.022814012536375466,2.1906948046534516,1.09313660931044,baseline
281,btn062a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_0,0.05566293465288539,0.7110100767900686,0.022814012536375466,0.33827992572776616,-0.14659168855478022,ACTIVE_0
282,btn060a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.9361020395465053,0.006357250785568436,0.5339231052679237,0.9757259297204681,baseline
283,btn060a-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_0,0.08477412685839308,0.9361020395465053,0.006357250785568436,0.35231064343140084,0.04850617690220976,ACTIVE_0
284,btn054b-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.8770037989536524,0.009262475933206664,0.5212995232068719,1.0525341371366275,baseline
285,btn054b-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,0.06654110633252402,0.8770037989536524,0.009262475933206664,0.2785029545927687,-0.10503820804024726,ACTIVE_1
286,btn044d-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.572537223620299,0.016581558546465466,1.8070394803430108,0.9318008276758251,baseline
287,btn044d-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.08340879986899427,0.572537223620299,0.016581558546465466,-0.22738316523846613,0.1364508254680919,ACTIVE_1
288,btn030a-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.8414807741010482,0.009978854796154579,1.2002260540643854,1.1036666184957213,baseline
289,btn030a-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.002738736855438241,0.8414807741010482,0.009978854796154579,0.05627275905991101,-0.21336750320722878,ACTIVE_1
290,btn019c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.9678489287623903,0.0026180067803165336,0.6198651512046875,0.9129140160063122,baseline
291,btn019c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,PASSIVE_1,0.10259216549363835,0.9678489287623903,0.0026180067803165336,0.1802719420277162,0.17417190651698874,PASSIVE_1
292,btn015d-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.8729234634572688,0.007828052775172718,0.09156468618641153,0.8760700711141782,baseline
293,btn015d-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,0.2775592552817943,0.8729234634572688,0.007828052775172718,0.19688330529370143,0.24779596647202204,ACTIVE_1
294,btn014b-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.7025394326796167,0.017141291759905097,3.5427460451837285,0.9819091499450989,baseline
295,btn014b-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,0.04907157642442111,0.7025394326796167,0.017141291759905097,0.34785073267278577,0.03615936535760606,ACTIVE_1
296,btn012c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.9005822684755955,0.012575374254727448,0.38256064696869085,0.2627594333024018,baseline
297,btn012c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,0.7126256528478897,0.9005822684755955,0.012575374254727448,1.925839345100258,0.9118665146949156,ACTIVE_1
298,btn012c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,PASSIVE_1,0.7632844761869386,0.9005822684755955,0.012575374254727448,2.5118598360416793,1.0707509519321505,PASSIVE_1
299,btn012c-a1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,PASSIVE_2,0.7735108317526593,0.9005822684755955,0.012575374254727448,2.672088624186731,0.9664911573624672,PASSIVE_2
300,btn011c-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.6810559238223153,0.014943690721076906,1.1607601746166942,1.2875173135878746,baseline
301,btn011c-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.19719820004025296,0.6810559238223153,0.014943690721076906,-0.29145248572351956,-0.5751354389669013,ACTIVE_1
302,btn011a-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.6549039571159827,0.014485525965317119,2.40584510048168,1.308319775085834,baseline
303,btn011a-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.01757473490046658,0.6549039571159827,0.014485525965317119,0.2660878501838012,-0.6166981056191971,ACTIVE_1
304,btn009b-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.7559210761654236,0.01716107425698686,0.7188641294645897,1.1042706558876483,baseline
305,btn009b-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,PASSIVE_1,-0.30036578448935486,0.7559210761654236,0.01716107425698686,-0.3377301622651689,-0.20853106024670978,PASSIVE_1
306,btn006a-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,baseline,,0.902743541381489,0.012340429796771477,0.6154827237972218,1.4672789128099495,baseline
307,btn006a-b1,psth.fs20-ld-st.fil-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil,ACTIVE_1,-0.44669315950316185,0.902743541381489,0.012340429796771477,-0.3598505805274335,-0.934566301491435,ACTIVE_1
0,BRT016f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.6489796916623446,0.013854503809579286,3.1060328998127167,1.0051311657800732,baseline
1,BRT016f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.00034758955142852804,0.6489796916623446,0.013854503809579286,0.006238076990005805,0.001271702240647295,ACTIVE_1
2,BRT016f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00013231466626230422,0.6489796916623446,0.013854503809579286,-0.029479209627505006,0.000791138974163163,PASSIVE_1
3,BRT016f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0005970867363211474,0.6489796916623446,0.013854503809579286,0.005146637932502722,-0.002547536660689525,ACTIVE_2
4,BRT016f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_3,-0.00011634664200082127,0.6489796916623446,0.013854503809579286,0.02745057808577938,0.0042607381711795705,ACTIVE_3
5,BRT016f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,-8.122660136166097e-05,0.6489796916623446,0.013854503809579286,0.0025418273591672515,-0.027305289131406025,PASSIVE_2
6,BRT016f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_3,0.000493879031648517,0.6489796916623446,0.013854503809579286,0.007797547574616631,0.0059092794914171465,PASSIVE_3
7,BRT016f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_4,-0.0009017818934320942,0.6489796916623446,0.013854503809579286,0.017181182890439215,-0.012657671072969329,ACTIVE_4
8,BRT016f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_4,-0.0006850822068813999,0.6489796916623446,0.013854503809579286,-0.018543443278979558,-0.04586718574916067,PASSIVE_4
9,ley046f-60-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.4623163366527006,0.026558900838486305,0.893641084266573,1.0341627328857086,baseline
10,ley046f-60-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-5.868852386585703e-05,0.4623163366527006,0.026558900838486305,-0.0013741387391910183,-0.0702271342298344,ACTIVE_1
11,ley046f-60-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00021511630241185815,0.4623163366527006,0.026558900838486305,0.012569954747846238,0.08149840228689315,PASSIVE_1
12,ley046g-31-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.5034474165178235,0.020951096792614757,0.7200948725680452,1.0277629540197633,baseline
13,ley046g-31-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0009828659622801953,0.5034474165178235,0.020951096792614757,0.00021494075491999433,-0.025658313662902103,ACTIVE_1
14,ley046g-31-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00020279594253457762,0.5034474165178235,0.020951096792614757,0.004904015983224782,-0.003188064699669079,PASSIVE_1
15,ley046g-31-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,0.18723580026802766,0.5034474165178235,0.020951096792614757,-0.004672683674095328,-0.06387865349610958,PASSIVE_2
16,ley046g-31-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.18556202395372043,0.5034474165178235,0.020951096792614757,0.023825797968995154,-0.02107152048605274,ACTIVE_2
17,ley046g-31-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_3,0.1869382496640543,0.5034474165178235,0.020951096792614757,-0.020947482010242664,-0.09076415142378076,PASSIVE_3
18,ley046f-62-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.39452828893032466,0.025282874160053485,2.2261997647423972,0.999834744336922,baseline
19,ley046f-62-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0002756893449722299,0.39452828893032466,0.025282874160053485,0.024197197770237416,0.013839004004518273,ACTIVE_1
20,ley046f-62-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00044550423873961347,0.39452828893032466,0.025282874160053485,-0.006534390139357945,-0.05954622357386733,PASSIVE_1
21,ley046f-30-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.3271485633219825,0.0196853177161142,2.948952971294757,1.017692922928546,baseline
22,ley046f-30-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0002646824759402119,0.3271485633219825,0.0196853177161142,-0.005068531457521319,-0.028383164032832853,ACTIVE_1
23,ley046f-30-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00018387480061051256,0.3271485633219825,0.0196853177161142,0.032508131811671066,0.010193821651232143,PASSIVE_1
24,bbl030e-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.9343559796584385,0.0030364236232795667,1.4613681680271533,0.9976371031148931,baseline
25,bbl030e-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00020533168395647997,0.9343559796584385,0.0030364236232795667,-0.009598062756369001,-0.0010863556692845703,ACTIVE_1
26,bbl030e-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.0012255233531614034,0.9343559796584385,0.0030364236232795667,0.0005854505477387422,0.010932318400584293,ACTIVE_2
27,bbl030e-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0007505376673905431,0.9343559796584385,0.0030364236232795667,0.021303386066440937,-0.001154774706801912,PASSIVE_1
28,bbl030e-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_3,0.0007518561541738375,0.9343559796584385,0.0030364236232795667,0.012009745319140213,-0.0017734084365224451,ACTIVE_3
29,bbl030e-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_4,-4.474844272396838e-05,0.9343559796584385,0.0030364236232795667,-0.019237465894328475,0.0010670439729526177,ACTIVE_4
30,bbl031f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8892515290070779,0.010001539676232341,1.3454237057668268,1.0049314593797354,baseline
31,bbl031f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,-0.00018648706448968838,0.8892515290070779,0.010001539676232341,0.027783598748920918,0.00246756853121551,ACTIVE_0
32,bbl031f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00042203841086877776,0.8892515290070779,0.010001539676232341,0.02940583834511971,-0.010920163852360033,ACTIVE_1
33,bbl031f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0007708101753373236,0.8892515290070779,0.010001539676232341,0.015875310175266673,-0.012715094711404501,PASSIVE_1
34,bbl026f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8073153914479247,0.008179275432206088,0.4692335570581007,1.0080083128086113,baseline
35,bbl026f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0001354731589335051,0.8073153914479247,0.008179275432206088,0.033809504347321266,-0.025276488288706028,ACTIVE_1
36,bbl026f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0002714025816916281,0.8073153914479247,0.008179275432206088,-0.02349597139481558,0.0026628995733921678,ACTIVE_2
37,bbl021h-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.7782600028904538,0.013264866055003377,0.4376137726795305,0.9891733481819325,baseline
38,bbl021h-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0027205545162498454,0.7782600028904538,0.013264866055003377,-0.01772984922070821,0.02795968623258453,ACTIVE_1
39,bbl021h-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-6.957315899658232e-05,0.7782600028904538,0.013264866055003377,0.0016160843557131107,0.024021575503998263,ACTIVE_2
40,bbl021h-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0012872340024952154,0.7782600028904538,0.013264866055003377,0.016100821585588936,-0.028638699142654343,PASSIVE_1
41,TTL066e-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8519342200827275,0.01495734044035788,0.23816880535465373,1.0208109645393253,baseline
42,TTL066e-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,0.0021206700794523916,0.8519342200827275,0.01495734044035788,0.002663992800748342,-0.003779817592452518,ACTIVE_0
43,ley049h-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.9367326633127154,0.0037179386382358947,0.7483172223790093,0.9978081888497489,baseline
44,ley049h-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,0.0006059165038716346,0.9367326633127154,0.0037179386382358947,-0.031030797872991223,0.004540201609546247,ACTIVE_0
45,ley049h-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00014437087435538297,0.9367326633127154,0.0037179386382358947,0.018954211446387734,0.0053107642508356725,ACTIVE_1
46,ley049h-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,3.931931486475727e-05,0.9367326633127154,0.0037179386382358947,0.029997098003490645,-0.005483314862881156,PASSIVE_1
47,bbl081d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.7424368956917846,0.013015921792954459,1.1669948710620912,1.0028525516430213,baseline
48,bbl081d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0009198242228858665,0.7424368956917846,0.013015921792954459,-0.02515012796340793,0.03455497743123294,ACTIVE_1
49,bbl081d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0017605212284627265,0.7424368956917846,0.013015921792954459,0.010950630078940132,-0.005126812408676246,PASSIVE_1
50,bbl081d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.0014101604430105299,0.7424368956917846,0.013015921792954459,0.012519059132100269,-0.03256724572454176,ACTIVE_2
