,cellid,modelname,state_sig,state_chan,MI,r,r_se,d,g,state_chan_alt
109,btn074e-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.00013259839334188656,0.9677149813886565,0.003611713123847887,-0.011072049154136183,0.009856315531278106,active
110,btn073b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.489831357977216,0.02683295551263717,0.44042924962004487,1.0342489828654646,baseline
111,btn073b-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,7.903032055557631e-05,0.489831357977216,0.02683295551263717,0.003025952644966155,-0.043796239121860085,active
112,btn073c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.5896928630163656,0.023139461539638688,1.3240546176236117,0.9657471445068777,baseline
113,btn073c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.000686540831272907,0.5896928630163656,0.023139461539638688,-0.036184202626823,0.042722056992458506,active
114,btn073a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8252516068465772,0.0057733391504079315,0.988874346407585,1.0047552915102829,baseline
115,btn073a-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,2.082940153532876e-05,0.8252516068465772,0.0057733391504079315,0.01588222820237983,-0.005979930848891859,active
116,btn071c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.4471942588574154,0.02915237804102516,1.4263731766595096,1.073322901824261,baseline
117,btn071c-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0003601872932977728,0.4471942588574154,0.02915237804102516,-0.0066747835982643765,-0.09945062810475938,active
118,btn072d-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,0.8510699411713297,0.008764445627486236,2.341779284145355,0.9903446399172744,baseline
